226,229,00000
229,230,00000
230,231,00010
231,189,001
232,233,00000
232,234,00010
234,235,00000
235,233,00010
236,237,00001
237,236,00001
238,191,00010
238,239,00000
239,240,00010
240,191,0011
241,194,00010
241,242,00000
242,243,00010
243,194,0011
242,203,00010
242,243,00000
243,244,00010
244,203,0011
245,206,00010
245,246,00000
246,247,00010
247,206,0011
248,215,00010
248,249,00000
249,250,00010
250,215,0011
251,218,00010
251,252,00000
252,253,00010
253,218,0011
254,227,00010
254,255,00000
255,256,00010
256,227,0011
257,230,00010
257,258,00000
258,259,00010
259,230,0011
